artist_name,id,track_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_pop,genres,track_pop,genres_list,subjectivity,polarity
Tom Petty and the Heartbreakers,5xS9hkTGfxqXyxX6wWWTt4,Mary Jane's Last Dance,Greatest Hits,0.451,0.669,10,-9.033,1,0.0651,0.0267,0.0,0.153,0.523,169.632,4,71,album_rock blues_rock classic_rock country_rock folk_rock hard_rock heartland_rock mellow_gold rock roots_rock soft_rock,0,"['album_rock', 'blues_rock', 'classic_rock', 'country_rock', 'folk_rock', 'hard_rock', 'heartland_rock', 'mellow_gold', 'rock', 'roots_rock', 'soft_rock']",low,Neutral
Taio Cruz,2CEgGE6aESpnmtfiZwYlbV,Dynamite,The Rokstarr Hits Collection,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,4,73,dance_pop pop pop_rap,82,"['dance_pop', 'pop', 'pop_rap']",low,Neutral
Tiësto,2CAK2t1reUgPK6OMgAMURB,Wasted,A Town Called Paradise,0.638,0.816,2,-5.503,1,0.0308,0.00149,0.00115,0.195,0.386,112.014,4,86,big_room brostep dance_pop dutch_edm edm house pop pop_dance slap_house trance tropical_house,0,"['big_room', 'brostep', 'dance_pop', 'dutch_edm', 'edm', 'house', 'pop', 'pop_dance', 'slap_house', 'trance', 'tropical_house']",low,Negative
The Lumineers,1jdNcAD8Ir58RlsdGjJJdx,Ho Hey,The Lumineers,0.685,0.474,0,-9.105,1,0.0313,0.779,1.23e-06,0.149,0.36,79.991,4,79,folk-pop modern_rock pop pop_rock stomp_and_holler,0,"['folk-pop', 'modern_rock', 'pop', 'pop_rock', 'stomp_and_holler']",low,Neutral
Flo Rida,2QQuKHdhPoAJchgY0HPw96,Right Round - feat. Ke$ha,R.O.O.T.S. (Route Of Overcoming The Struggle),0.713,0.76,7,-4.294,1,0.0563,0.0087,0.0,0.359,0.769,124.98,4,81,dance_pop miami_hip_hop pop pop_rap,32,"['dance_pop', 'miami_hip_hop', 'pop', 'pop_rap']",high,Positive
Flo Rida,3bC1ahPIYt1btJzSSEyyrF,Whistle,Wild Ones,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,4,81,dance_pop miami_hip_hop pop pop_rap,80,"['dance_pop', 'miami_hip_hop', 'pop', 'pop_rap']",low,Neutral
Flo Rida,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Wild Ones,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4,81,dance_pop miami_hip_hop pop pop_rap,78,"['dance_pop', 'miami_hip_hop', 'pop', 'pop_rap']",high,Positive
House Of Pain,3TZwjdclvWt7iPJUnMpgcs,Jump Around,House of Pain (Fine Malt Lyrics),0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,4,61,gangster_rap hardcore_hip_hop hip_hop rap rap_rock west_coast_rap,68,"['gangster_rap', 'hardcore_hip_hop', 'hip_hop', 'rap', 'rap_rock', 'west_coast_rap']",low,Neutral
Kris Kross,27AHAtAirQapVldIm4c9ZX,Jump,Totally Krossed Out,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,4,53,hip_hop old_school_atlanta_hip_hop rap,69,"['hip_hop', 'old_school_atlanta_hip_hop', 'rap']",low,Neutral
Next,1NNDZc9BHaWe9JqIsPRlNV,Wifey - Club Mix/Dirty Version,Welcome II Nextasy,0.831,0.713,7,-6.967,0,0.104,0.0678,0.0,0.0659,0.683,99.584,4,57,boy_band contemporary_r&b hip_hop hip_pop minneapolis_sound neo_soul new_jack_swing quiet_storm r&b urban_contemporary,61,"['boy_band', 'contemporary_r&b', 'hip_hop', 'hip_pop', 'minneapolis_sound', 'neo_soul', 'new_jack_swing', 'quiet_storm', 'r&b', 'urban_contemporary']",low,Neutral
Chris Brown,6i0eXvRAbVKD1EZFrXvur8,Wall To Wall,Exclusive - The Forever Edition,0.596,0.54,7,-6.723,0,0.11,0.00398,0.0,0.127,0.579,188.003,4,90,dance_pop pop pop_rap r&b rap,0,"['dance_pop', 'pop', 'pop_rap', 'r&b', 'rap']",low,Neutral
Chris Brown,1hDYcjBSsAShpTSekSyyzC,Beautiful People - Radio Edit,Electroman,0.416,0.827,5,-5.282,0,0.199,0.0654,0.00151,0.0821,0.55,127.909,4,90,dance_pop pop pop_rap r&b rap,0,"['dance_pop', 'pop', 'pop_rap', 'r&b', 'rap']",high,Positive
Florida Georgia Line,2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll,Here's To The Good Times...This Is How We Roll,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,4,79,contemporary_country country country_pop country_road modern_country_rock,71,"['contemporary_country', 'country', 'country_pop', 'country_road', 'modern_country_rock']",low,Neutral
Chris Brown,2bEvCSQQha48I5ZQUCvLzP,Love More,X (Deluxe Version),0.882,0.613,1,-6.691,1,0.0476,0.000433,0.000361,0.0744,0.46,104.957,4,90,dance_pop pop pop_rap r&b rap,0,"['dance_pop', 'pop', 'pop_rap', 'r&b', 'rap']",high,Positive
Clean Bandit,5HuqzFfq2ulY1iBAW5CxLe,Rather Be (feat. Jess Glynne),I Cry When I Laugh,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,4,80,dance_pop edm pop pop_dance tropical_house uk_dance uk_funky,53,"['dance_pop', 'edm', 'pop', 'pop_dance', 'tropical_house', 'uk_dance', 'uk_funky']",low,Neutral
MKTO,6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,4,72,dance_pop pop pop_rap pop_rock post-teen_pop,86,"['dance_pop', 'pop', 'pop_rap', 'pop_rock', 'post-teen_pop']",low,Positive
Charli XCX,3x2YIvkLcxvZQsA5x6xyIR,Boom Clap,SUCKER,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,4,80,art_pop candy_pop dance_pop electropop metropopolis pop post-teen_pop uk_pop,52,"['art_pop', 'candy_pop', 'dance_pop', 'electropop', 'metropopolis', 'pop', 'post-teen_pop', 'uk_pop']",low,Neutral
Calvin Harris,6YUTL4dYpB9xZO5qExPf05,Summer,Motion,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4,85,dance_pop edm electro_house house pop pop_rap progressive_house uk_dance,83,"['dance_pop', 'edm', 'electro_house', 'house', 'pop', 'pop_rap', 'progressive_house', 'uk_dance']",low,Neutral
Becky G,3DmW6y7wTEYHJZlLo1r6XJ,Shower,Shower,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,82,dance_pop latin latin_pop latin_viral_pop pop rap_latina reggaeton trap_latino,80,"['dance_pop', 'latin', 'latin_pop', 'latin_viral_pop', 'pop', 'rap_latina', 'reggaeton', 'trap_latino']",low,Neutral
Ariana Grande,7fYbFYt7X4FZvuJJC90EX0,Problem,My Everything,0.654,0.797,1,-5.278,0,0.182,0.0216,1.04e-05,0.131,0.61,102.998,4,94,dance_pop pop,0,"['dance_pop', 'pop']",low,Neutral
Macklemore & Ryan Lewis,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,The Heist,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,4,80,pop_rap seattle_hip_hop,85,"['pop_rap', 'seattle_hip_hop']",low,Neutral
Pitbull,3cHyrEgdyYRjgJKSOiOtcS,Timber,Global Warming: Meltdown (Deluxe Version),0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,4,85,dance_pop latin miami_hip_hop pop pop_rap,82,"['dance_pop', 'latin', 'miami_hip_hop', 'pop', 'pop_rap']",low,Neutral
The Aranbee Pop Symphony Orchestra,78OGRRDepogg627XCOQ265,Bittersweet Symphony,Bittersweet Symphony,0.391,0.823,9,-7.125,1,0.0334,0.017,0.00177,0.696,0.444,170.148,4,21,unknown,0,['unknown'],low,Neutral
Creedence Clearwater Revival,4SDywo3ykB2PEthjXvo1UP,I Put A Spell On You,Creedence Clearwater Revival,0.391,0.732,4,-8.188,0,0.0295,0.00471,0.121,0.0979,0.622,100.354,4,79,album_rock classic_rock country_rock rock southern_rock swamp_rock,62,"['album_rock', 'classic_rock', 'country_rock', 'rock', 'southern_rock', 'swamp_rock']",low,Neutral
STRFKR,229SqGbacrLSBfb9XfJczF,Bury Us Alive,Reptilians,0.536,0.792,8,-6.246,1,0.0328,1.47e-05,0.493,0.301,0.362,120.01,4,62,alternative_dance chillwave indie_rock indietronica modern_rock,0,"['alternative_dance', 'chillwave', 'indie_rock', 'indietronica', 'modern_rock']",high,Positive
311,0orNm6qQT2B5WFi0l7l3PV,Jackolantern's Weather,311,0.686,0.837,2,-7.839,1,0.0766,0.0198,0.0,0.19,0.45,96.688,4,64,alternative_metal alternative_rock funk_metal funk_rock nu_metal pop_rock rap_rock reggae_fusion rock,39,"['alternative_metal', 'alternative_rock', 'funk_metal', 'funk_rock', 'nu_metal', 'pop_rock', 'rap_rock', 'reggae_fusion', 'rock']",low,Neutral
Nathaniel Rateliff & The Night Sweats,1hWQvA6oGVJ2mAVsZ59AaV,S.O.B.,Nathaniel Rateliff & The Night Sweats,0.699,0.579,1,-6.504,1,0.0416,0.267,0.00602,0.452,0.128,109.948,4,65,modern_blues_rock rock roots_rock stomp_and_holler,0,"['modern_blues_rock', 'rock', 'roots_rock', 'stomp_and_holler']",low,Neutral
Toadies,56SkdBKyR2zOkjk6wVFI9s,Possum Kingdom,Rubberneck,0.643,0.726,9,-9.314,1,0.0255,0.000772,0.00969,0.07,0.925,100.687,4,54,alternative_metal alternative_rock grunge pop_rock post-grunge rock,66,"['alternative_metal', 'alternative_rock', 'grunge', 'pop_rock', 'post-grunge', 'rock']",low,Neutral
Queens of the Stone Age,6y20BV5L33R8YXM0YuI38N,No One Knows,Songs For The Deaf,0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,4,71,alternative_metal alternative_rock blues_rock modern_rock nu_metal palm_desert_scene rock stoner_metal stoner_rock,73,"['alternative_metal', 'alternative_rock', 'blues_rock', 'modern_rock', 'nu_metal', 'palm_desert_scene', 'rock', 'stoner_metal', 'stoner_rock']",low,Neutral
The Cranberries,6xy6jNeNTYwjnKTDzMyHw2,Zombie,No Need To Argue (The Complete Sessions 1994-1995),0.309,0.649,7,-8.994,1,0.035,0.0158,0.00595,0.367,0.313,166.915,4,75,irish_rock pop_rock rock,1,"['irish_rock', 'pop_rock', 'rock']",low,Neutral
Misfits,0rK3iUuoyQp6QReDPzwlYD,Monster Mash,Project 1950,0.49,0.976,8,-6.597,1,0.0796,0.00431,0.0173,0.366,0.389,100.772,4,65,horror_punk new_jersey_hardcore new_jersey_punk punk,20,"['horror_punk', 'new_jersey_hardcore', 'new_jersey_punk', 'punk']",low,Neutral
Misfits,2k5lMt43DRIoEZPuswnULH,Ghouls Night Out - Live,Evilive,0.565,0.928,2,-12.448,1,0.0648,0.35,7.05e-05,0.128,0.121,120.297,4,65,horror_punk new_jersey_hardcore new_jersey_punk punk,18,"['horror_punk', 'new_jersey_hardcore', 'new_jersey_punk', 'punk']",high,Positive
Misfits,3gN4UFoOnRHlMl3K4kU5zG,Hybrid Moments,Static Age,0.161,0.836,2,-9.324,1,0.0519,0.224,0.0802,0.0926,0.487,193.782,4,65,horror_punk new_jersey_hardcore new_jersey_punk punk,53,"['horror_punk', 'new_jersey_hardcore', 'new_jersey_punk', 'punk']",low,Neutral
Willy Moon,37gYTPAIfSk7igC3cpf7BL,Yeah Yeah,Here's Willy Moon,0.643,0.94,6,-2.759,0,0.0526,0.0514,1.08e-05,0.348,0.423,107.015,4,31,shimmer_pop,0,['shimmer_pop'],low,Neutral
The Flys,1xpd5XqLsrQDBa81ON2kOb,Got You (Where I Want You),Holiday Man,0.47,0.644,8,-6.721,1,0.0269,0.000405,0.293,0.134,0.521,75.597,4,44,post-grunge,59,['post-grunge'],low,Neutral
Tame Impala,4g3Ax56IslQkI6XVfYKVc5,The Less I Know The Better,Currents,0.64,0.755,1,-4.077,0,0.0287,0.0138,0.0208,0.12,0.744,116.883,4,81,australian_psych neo-psychedelic,0,"['australian_psych', 'neo-psychedelic']",low,Positive
Sia,4VrWlk8IQxevMvERoX08iC,Chandelier,1000 Forms Of Fear,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5,89,australian_dance australian_pop pop,81,"['australian_dance', 'australian_pop', 'pop']",low,Neutral
Sia,6kwAbEjseqBob48jCus7Sz,Elastic Heart,1000 Forms Of Fear,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,4,89,australian_dance australian_pop pop,73,"['australian_dance', 'australian_pop', 'pop']",low,Neutral
Arctic Monkeys,0hAMkY2kwdXPPDfQ1e3BmJ,Dancing Shoes,"Whatever People Say I Am, That's What I'm Not",0.522,0.889,1,-4.137,1,0.0461,0.00328,0.0,0.345,0.852,144.499,4,86,garage_rock permanent_wave rock sheffield_indie,64,"['garage_rock', 'permanent_wave', 'rock', 'sheffield_indie']",low,Neutral
Fink,0GOFjHM4255TjilQwVhauV,Hard To See You Happy,"Fink’s Sunday Night Blues Club, Vol. 1",0.717,0.36,9,-11.079,0,0.0287,0.558,0.591,0.307,0.528,113.354,3,55,ninja,26,['ninja'],high,Positive
James Vincent McMorrow,3BagxjtKfR4fP85ePlUTDn,One Thousand Times,We Move,0.661,0.379,0,-11.227,1,0.0638,0.125,0.0013,0.171,0.463,95.01,4,63,indie_folk irish_singer-songwriter neo_mellow stomp_and_holler,0,"['indie_folk', 'irish_singer-songwriter', 'neo_mellow', 'stomp_and_holler']",low,Neutral
VÉRITÉ,34i4yxPrHWquuR4kjiivFO,Somebody Else,Somebody Else,0.674,0.593,11,-6.47,0,0.0582,0.201,0.000529,0.209,0.464,116.995,4,56,alt_z brooklyn_indie electropop indie_electropop indie_pop indie_poptimism metropopolis nyc_pop pop vapor_pop vapor_soul,58,"['alt_z', 'brooklyn_indie', 'electropop', 'indie_electropop', 'indie_pop', 'indie_poptimism', 'metropopolis', 'nyc_pop', 'pop', 'vapor_pop', 'vapor_soul']",low,Neutral
dvsn,0UE0RhnRaEYsiYgXpyLoZc,Hallucinations,SEPT 5TH,0.765,0.398,7,-8.993,0,0.037,0.0681,8.48e-06,0.14,0.348,95.976,4,65,alternative_r&b canadian_contemporary_r&b pop pop_r&b pop_rap r&b trap_soul,61,"['alternative_r&b', 'canadian_contemporary_r&b', 'pop', 'pop_r&b', 'pop_rap', 'r&b', 'trap_soul']",low,Neutral
Starley,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Call On Me,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,4,59,aussietronica tropical_house,48,"['aussietronica', 'tropical_house']",low,Neutral
HAIM,38tpcZDofjtDNunMm5w1EU,If I Could Change Your Mind,Days Are Gone,0.671,0.852,2,-5.557,0,0.0425,0.0184,9.91e-05,0.0841,0.737,125.043,4,70,art_pop dance_pop indie_pop metropopolis pop_rock,51,"['art_pop', 'dance_pop', 'indie_pop', 'metropopolis', 'pop_rock']",low,Neutral
Kiiara,7urOj7zwJa2rG5eWc7Nz4W,Feels,Feels,0.651,0.377,1,-10.404,0,0.0811,0.427,3.68e-05,0.0936,0.401,123.999,4,67,alt_z dance_pop electropop indie_poptimism pop,41,"['alt_z', 'dance_pop', 'electropop', 'indie_poptimism', 'pop']",low,Neutral
Tash Sultana,7ol59kVwq3DQyyjKZ2DRzy,Jungle,Notion,0.592,0.697,1,-5.879,0,0.0291,0.27,9.08e-05,0.0879,0.499,146.002,4,67,australian_reggae_fusion,58,['australian_reggae_fusion'],low,Neutral
Thomston,6HyrSFRDUvVHPe3BjwdYX8,Window Seat,Topograph,0.729,0.438,9,-9.116,0,0.097,0.676,0.000121,0.222,0.596,106.142,4,47,etherpop indie_electropop indie_poptimism vapor_soul,26,"['etherpop', 'indie_electropop', 'indie_poptimism', 'vapor_soul']",low,Neutral
Kiiara,4ezoLNETAkSv2XJ3ALB6Fg,Tennessee,low kii savage,0.447,0.537,1,-8.574,1,0.0544,0.348,0.0,0.0667,0.362,123.573,4,67,alt_z dance_pop electropop indie_poptimism pop,42,"['alt_z', 'dance_pop', 'electropop', 'indie_poptimism', 'pop']",low,Neutral
Oh Wonder,6bpBsotzL05UzS1rHsIqk8,Livewire,Oh Wonder,0.625,0.434,10,-8.764,1,0.0391,0.566,0.0202,0.119,0.166,116.8,4,72,electropop indie_poptimism pop pop_rock,52,"['electropop', 'indie_poptimism', 'pop', 'pop_rock']",low,Neutral
Banks,4SlGszCL8Kxamm9ngmA1tJ,Crowded Places,Crowded Places,0.55,0.348,0,-10.682,1,0.047,0.78,0.0,0.0999,0.15,65.973,4,64,alternative_r&b art_pop electropop indie_poptimism pop vapor_soul,0,"['alternative_r&b', 'art_pop', 'electropop', 'indie_poptimism', 'pop', 'vapor_soul']",low,Neutral
Diddy,6Wt5QBzHp9vdSLAFlvdnDQ,"I Need a Girl Part 2 (feat. Loon, Ginuwine & Mario Winans)",Bad Boy's 10th Anniversary- The Hits,0.713,0.471,1,-7.392,0,0.483,0.421,0.0,0.0308,0.781,199.765,4,75,dance_pop east_coast_hip_hop hip_hop hip_pop pop_rap rap,72,"['dance_pop', 'east_coast_hip_hop', 'hip_hop', 'hip_pop', 'pop_rap', 'rap']",low,Neutral
Flume,3cdcT7I1xnQqQ84zMCtrKU,Hyperreal,Hyperreal,0.677,0.842,11,-5.204,0,0.294,0.0345,0.0742,0.153,0.543,110.036,4,74,australian_dance australian_electropop australian_indie downtempo edm pop,0,"['australian_dance', 'australian_electropop', 'australian_indie', 'downtempo', 'edm', 'pop']",low,Neutral
Niia,4B1Gq9foMAhAgkAaLTSaTl,California,I,0.751,0.456,2,-9.014,0,0.042,0.516,0.0177,0.106,0.425,124.994,4,51,alternative_r&b,20,['alternative_r&b'],low,Neutral
Halsey,2WQn7Yvs728KZmmY6tgWqH,Eyes Closed,hopeless fountain kingdom,0.581,0.684,1,-4.962,0,0.0429,0.0179,1.93e-05,0.0849,0.0397,129.966,4,86,dance_pop electropop etherpop indie_poptimism pop,61,"['dance_pop', 'electropop', 'etherpop', 'indie_poptimism', 'pop']",low,Negative
Elliot Moss,33wIYOxUVvm1AahfX3e5aC,Closedloop,Boomerang,0.803,0.42,7,-10.22,0,0.0432,0.256,0.112,0.0703,0.493,130.031,4,52,nyc_pop,40,['nyc_pop'],low,Neutral
The Kite String Tangle,57awyWlR4Itwb2DFIFmd9i,Selfish,The Kite String Tangle,0.682,0.769,0,-6.319,0,0.0625,0.011,0.000272,0.0968,0.517,155.05,4,51,aussietronica australian_indie australian_pop brisbane_indie vapor_soul,33,"['aussietronica', 'australian_indie', 'australian_pop', 'brisbane_indie', 'vapor_soul']",high,Negative
London Grammar,1EqLuIHIWIoFt1xAFXGZSC,Wild Eyed,Truth Is a Beautiful Thing (Deluxe),0.459,0.538,6,-7.896,0,0.0416,0.838,0.0212,0.1,0.0767,120.419,4,70,metropopolis nottingham_indie,40,"['metropopolis', 'nottingham_indie']",high,Positive
Childish Gambino,3kxfsdsCpFgN412fpnW85Y,Redbone,"""Awaken, My Love!""",0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,4,80,atl_hip_hop hip_hop pop pop_rap rap,2,"['atl_hip_hop', 'hip_hop', 'pop', 'pop_rap', 'rap']",low,Neutral
LANY,3zgs1f6Tj0mn29qTXJuhSY,13,LANY,0.785,0.543,8,-8.134,0,0.0683,0.721,1.78e-05,0.0477,0.722,133.961,4,79,la_pop pop,0,"['la_pop', 'pop']",low,Neutral
Francis and the Lights,0VaIsQoIQY10uxBrOyZ5cQ,May I Have This Dance (Remix) [feat. Chance the Rapper],May I Have This Dance (Remix) [feat. Chance the Rapper],0.784,0.435,8,-9.197,1,0.0647,0.464,5.27e-06,0.0913,0.865,90.033,4,54,alternative_r&b,58,['alternative_r&b'],low,Neutral
Water Park,30msOgLWuLnrO0MWIG4ifE,Something Like Chaos,Something Like Chaos,0.446,0.444,7,-8.177,1,0.0285,0.462,0.784,0.12,0.0772,141.903,4,24,unknown,13,['unknown'],low,Neutral
Joe Goddard,197GCAEeZKnKK7jepxfkr3,Ordinary Madness - Edit,Ordinary Madness,0.694,0.823,7,-7.64,0,0.034,0.0741,0.0055,0.244,0.53,102.014,4,54,alternative_dance deep_house electronica indie_soul new_rave nu_disco,7,"['alternative_dance', 'deep_house', 'electronica', 'indie_soul', 'new_rave', 'nu_disco']",high,Negative
Stereophonics,5JZdu2fK7qvJgg0DfVmJe5,All In One Night,Scream Above The Sounds,0.569,0.668,9,-6.109,0,0.0266,0.134,0.00408,0.0855,0.714,83.015,4,67,britpop modern_rock pop_rock rock welsh_rock,54,"['britpop', 'modern_rock', 'pop_rock', 'rock', 'welsh_rock']",low,Neutral
Niia,5IuIwaz6gNFchVPbcOXP5o,Nobody - Atom Tree Remix,Nobody,0.745,0.56,0,-9.437,0,0.045,0.131,4.48e-06,0.0876,0.478,110.032,4,51,alternative_r&b,18,['alternative_r&b'],low,Neutral
Rudimental,3CvHIZRmspOwwcTk1lXkPI,Sun Comes Up - OFFAIAH Remix,Sun Comes Up,0.614,0.966,7,-3.831,0,0.138,0.00104,3.57e-05,0.213,0.442,123.998,4,73,dance_pop edm house pop pop_dance tropical_house uk_dance uk_funky,26,"['dance_pop', 'edm', 'house', 'pop', 'pop_dance', 'tropical_house', 'uk_dance', 'uk_funky']",low,Neutral
Stateless,03WuFsWpkytZ6c5iidS8Im,Bloodstream,Stateless,0.699,0.463,6,-7.212,0,0.0432,0.354,0.00306,0.073,0.356,139.952,4,45,british_alternative_rock,2,['british_alternative_rock'],low,Neutral
The Paper Kites,41yIvlFgvGwxq8qTqAR7eG,Bloom - Bonus Track,Woodland - EP,0.592,0.416,1,-9.794,1,0.0246,0.882,0.000586,0.112,0.417,96.002,4,68,australian_indie_folk indie_folk pop_rock stomp_and_holler,76,"['australian_indie_folk', 'indie_folk', 'pop_rock', 'stomp_and_holler']",low,Neutral
Yeo,4JCDHdAOljjI8whcMxjPji,Chasing Shadows,Desire Path,0.672,0.516,5,-10.86,1,0.0578,0.123,0.000173,0.0877,0.433,109.997,4,30,unknown,0,['unknown'],low,Neutral
GOSTO,7hxCyFGWD2WDYjdpuqQAHr,I Don't See,Memory Ivy,0.666,0.582,3,-8.141,0,0.141,0.448,0.0437,0.135,0.74,95.098,4,30,dutch_pop,0,['dutch_pop'],low,Neutral
Sol Rising,7Js278ET3O52ymQd8LU5bq,The Journey,Soul Vibrations,0.567,0.509,5,-12.539,1,0.0428,0.928,0.933,0.124,0.0869,97.04,4,58,world_devotional,62,['world_devotional'],low,Neutral
Dagny,6GlgDtL8PEcOhLMQqjLtyM,Backbeat - Acoustic,Backbeat,0.725,0.871,10,-4.982,1,0.174,0.359,0.0,0.0627,0.593,135.96,4,62,electropop indie_poptimism norwegian_indie norwegian_pop tropical_house,0,"['electropop', 'indie_poptimism', 'norwegian_indie', 'norwegian_pop', 'tropical_house']",low,Neutral
Bonobo,3aWPdd6U1xbsIEGEpUaPyQ,No Reason,Migration,0.656,0.589,5,-12.332,0,0.0493,0.321,0.532,0.104,0.155,121.003,4,67,downtempo electronica jazztronica ninja nu_jazz trip_hop,52,"['downtempo', 'electronica', 'jazztronica', 'ninja', 'nu_jazz', 'trip_hop']",low,Neutral
Gotts Street Park,41OmOCUlaG3xcfLr1Di3di,Love In Bad Company,Love In Bad Company,0.534,0.321,5,-10.454,0,0.0312,0.239,0.0267,0.116,0.3,141.809,3,51,british_soul indie_soul,0,"['british_soul', 'indie_soul']",high,Negative
Rhye,00cSN1TMyHZErfyJbLMB05,Summer Days - Roosevelt Remix,Summer Days,0.814,0.481,7,-7.892,1,0.0295,0.345,0.41,0.0693,0.834,110.002,4,65,downtempo indie_soul indietronica shimmer_pop,0,"['downtempo', 'indie_soul', 'indietronica', 'shimmer_pop']",low,Neutral
Aquilo,5V3hSY2IaNgsQLuG4MbfXL,Complication,Silhouettes,0.889,0.489,10,-8.97,1,0.124,0.247,0.0338,0.106,0.366,95.005,4,63,indie_folk vapor_soul,0,"['indie_folk', 'vapor_soul']",low,Neutral
BASECAMP,7MuFGunTQHcPZerT84jmKw,Reap,In Stone,0.463,0.479,5,-12.046,0,0.179,0.671,0.329,0.112,0.118,160.094,4,30,vapor_soul,0,['vapor_soul'],low,Neutral
Bruno Major,5hmjpbBTy8TxV9wDKifSub,Just The Same,A Song For Every Moon,0.426,0.295,5,-8.337,1,0.0764,0.637,0.0,0.0941,0.355,174.379,3,75,chill_r&b pop,57,"['chill_r&b', 'pop']",low,Neutral
Alpines,79kGTUTQNIwnOr3Zck04vB,Motionless,Another River,0.523,0.298,5,-7.874,0,0.0285,0.574,0.000289,0.136,0.174,75.915,4,46,shimmer_pop,2,['shimmer_pop'],low,Neutral
James Hersey,7e0agBdgTU6r9hPM3rb9FY,Miss You - HONNE Remix,Miss You,0.663,0.669,5,-7.916,0,0.0393,0.411,0.0064,0.0805,0.243,120.002,4,53,unknown,0,['unknown'],low,Neutral
Jessie J,5IzsN9YiN576rmX3fgDgXl,Think About That,Think About That,0.494,0.614,7,-9.29,0,0.155,0.446,2.23e-05,0.128,0.501,176.248,3,76,dance_pop electropop pop pop_rap post-teen_pop,0,"['dance_pop', 'electropop', 'pop', 'pop_rap', 'post-teen_pop']",low,Neutral
Rudimental,6Gf9L0RePGpCHaFIXCMZN4,Sun Comes Up - Heyder Remix,Sun Comes Up,0.555,0.791,5,-6.445,0,0.0513,0.00624,0.0,0.193,0.158,105.088,4,73,dance_pop edm house pop pop_dance tropical_house uk_dance uk_funky,31,"['dance_pop', 'edm', 'house', 'pop', 'pop_dance', 'tropical_house', 'uk_dance', 'uk_funky']",low,Neutral
Disclosure,1BltsyC5W3SAABdxyrDXwi,Latch,Settle,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,4,77,house pop uk_dance,1,"['house', 'pop', 'uk_dance']",low,Neutral
George Maple,4wBzcbZPAkMC6gpKsr84a9,Hero,Lover,0.506,0.778,1,-5.008,0,0.0414,0.000486,0.000918,0.217,0.0641,109.988,4,49,australian_pop,0,['australian_pop'],low,Neutral
DeJ Loaf,2H881m3JRA8lpuuwaQL6zy,No Fear,No Fear,0.614,0.682,11,-4.117,0,0.102,0.387,0.0,0.134,0.566,100.202,4,66,detroit_hip_hop pop_r&b pop_rap r&b trap trap_queen,67,"['detroit_hip_hop', 'pop_r&b', 'pop_rap', 'r&b', 'trap', 'trap_queen']",low,Neutral
Great Good Fine Ok,5efuBeQd7Y2Q2kXOeiMpRo,Find Yourself,Find Yourself,0.718,0.621,5,-4.799,0,0.0388,0.693,2.07e-05,0.13,0.456,112.104,4,56,hopebeat indie_electropop indie_poptimism metropopolis neo-synthpop nyc_pop vapor_soul,0,"['hopebeat', 'indie_electropop', 'indie_poptimism', 'metropopolis', 'neo-synthpop', 'nyc_pop', 'vapor_soul']",low,Neutral
John Splithoff,3re97KCFI7Lt6pRfxdC8KL,Show Me (feat. Madison Ryann Ward),Show Me (feat. Madison Ryann Ward),0.789,0.599,6,-7.267,1,0.039,0.124,1.41e-06,0.176,0.711,124.017,4,51,nyc_pop,0,['nyc_pop'],low,Neutral
